id,what,where
t1064,uses,batch script
t1192,tags,image
t1100,access,victim networks
t1083,compressed,rar files
t1089,disabled,anti virus anti spyware tools
t1005,including,password hashes sam hive registry
t1107,contains,deletfilefrompath function
t1014,known,uefi rootkit
t1036,contains,several references football
t1135,shared,resources
t1203,exploited,cve-2011 4369 vulnerability prc component adobe reader
t1113,converting,user
t1090,contains,modules
t1057,lists,running processes system
t1112,adding,new service
t1016,running,ipconfig directory
t1113,save,file
t1012,contains,collection privesc powerup modules potential opportunities
t1107,encounters,version windows earlier windows xp
t1045,packed,zebrocy delphi variant
t1033,runs,whoami
t1035,execute,payload
t1090,using,socks5
t1189,create,watering holes compromise victims
t1021,compromised,systems
t1033,determine,it
t1082,infected,host
t1060,modifying,registry key hku\\ ru
t1212,targeted,software
t1105,profile,website visitors
t1102,coded,c2 server
t1159,uses,launch agent
t1119,saves,collected file
t1086,retrieve,malicious payload
t1032,uses,aes
t1011,identifying,bluetooth devices vicinity
t1032,uses,ssl / tls rc4
t1071,used,ftp pythons urllib library
t1024,using,md5 base64-encoding rc4
t1140,used,registry
t1056,capture,remote computer keystrokes
t1098,defined,password
t1027,used,methods obfuscation
t1135,list,local remote folders smb
t1127,bypass,application whitelisting techniques
t1057,collects,process identifier victim
t1105,installed,updates new malware
t1193,containing,executables
t1485,makes,way
t1086,deploy,malware families
t1116,signed,executable legitimate company ai squared
t1060,uses,batch file
t1055,hijack,system processes
t1120,receive,notification
t1099,sets,timestamps dropper files
t1043,uses,port 443
t1016,using,arp -a nbtstat -n nbtscan net config commands
t1005,collected,data
t1113,compromised,hosts
t1090,relay,c2 traffic
t1107,created,files
t1022,using,0xaa key
t1052,contains,information infected system activity logs
t1043,use,ports 443 8443 8080
t1027,compressed,blob
t1050,persists,plugx
t1027,obfuscated,payloads
t1078,hijack,email communications
t1005,encrypts,directories
t1133,log,external remote services
t1082,coded,c2
t1171,gather,hashes credentials
t1022,based,xor operation
t1046,called,open source tool
t1066,based,files
t1063,see,system
t1091,stored,executables
t1038,hijacking,search order
t1071,uses,smtp
t1059,performing,remote command execution
t1204,get,users click within microsoft office excel document
t1047,installed,anti virus software firewall products
t1053,stage,operation
t1143,set,xsl script parameter vshow
t1043,encapsulated,custom command control protocol
t1012,retrieved,registry well
t1036,mimicking,legitimate administrator activities
t1083,contains,watchdog functionality
t1089,examine,open windows
t1105,download,additional files payloads
t1009,decrypted,payload
t1082,collects,information
t1032,encrypts,http
t1116,used,valid digital certificates sysprint ag
t1088,using,eventvwr
t1094,allow,penetration test team
t1005,searches,local system
t1189,visited,specific public web pages
t1140,run,powershell command
t1073,load,memory
t1024,uses,faketls method
t1074,saves,victim
t1057,performs,process discovery
t1085,leveraged,rundll32
t1059,interact,systems
t1009,avoid,anti virus detection
t1204,achieved,execution
t1053,named,scheduled task
t1173,execute,powershell scripts
t1012,check,system
t1057,enumerate,privileges
t1027,using,custom stream cipher
t1007,used,the net start command
t1204,executing,within microsoft excel documents
t1105,used,various tools
t1140,perform,decryption
t1105,upload,additional files
t1117,seen,derusbi variants
t1055,inject,malicious dll
t1014,provide,access
t1216,used,pubprn
t1179,capture,rdp credentials
t1115,collects,data
t1064,uses,javascript
t1112,establish,persistence
t1117,known,embedded dll
t1192,containing,link document
t1027,encodes,payload base64
t1218,proxy,execution malicious dll files
t1057,understand,processes services organization
t1099,dropped,files
t1009,obfuscate,a version xtunnel introduced july 2015
t1173,used,windows dde
t1132,encoded,c2 traffic
t1504,maintain,persistence
t1027,used,embedded .net framework assembly
t1018,list,servers
t1049,uses,net use net session netstat commands
t1068,exploit,windows vulnerabilities
t1078,obtained,legitimate credentials
t1064,install,seaduke
t1201,find,password policy domain
t1036,mimics,resource version information legitimate realtek semiconductor nvidia synaptics modules
t1021,used,ssh
t1170,use,mshta
t1055,inject,files
t1076,use,rdp
t1189,delivered,ratankba
t1066,ensured,payload unique hash
t1141,spoofed,windows
t1141,presents,input prompt
t1008,configured,winmm
t1016,used,ipconfig directory
t1033,used,wmiexec utility
t1024,image,files
t1204,delivered,malicious link attachment
t1140,decodes,embedded executable
t1158,hidden,directory
t1168,uses,cron tasks
t1053,gain,persistence
t1083,list,files system
t1016,use,ipconfig directory
t1487,overwriting,features disk structure mbr
t1091,using,autorun functionality
t1032,encrypts,c2 traffic
t1071,using,http https
t1089,disable,microsoft office protected view
t1105,download,additional frameworks compromise
t1060,establishes,persistence
t1136,used,the net user username \password net user username \password \domain commands net
t1064,download,users machine
t1056,capture,keystrokes location user typing
t1027,inhibit,analysis and/or reverse engineering
t1222,changes,apt32 macos backdoor
t1140,using,microsoft api call rtldecompressbuffer
t1049,performs,local network connection discovery
t1067,persist,malware
t1204,relied,upon users
t1063,installed,security products
t1052,copy,files every drive
t1203,uses,malicious documents
t1199,gained,dccc
t1071,embeds,data
t1083,enumerate,drives
t1083,find,files
t1495,replace,system firmware
t1060,run,key registry entries pointing
t1115,collect,information
t1032,transfer,data
t1007,used,commands net start tasklist
t1171,use,inveigh
t1012,identify,victim information
t1002,uploads,lazarus group malware romeodelta archives
t1057,leveraged,sysmon
t1059,run,powershell script
t1094,using,icmp tcp udp
t1083,locate,certain types files / directories
t1060,uses,powershell
t1108,lost,control using cobalt strike module
t1035,using,temporary windows service
t1108,using,flipside
t1031,modify,service binaries
t1024,fails,des decoding
t1083,obtaining,directory file drive listings
t1158,hides,clientid file
t1113,user,directories
t1027,obfuscates,jscript code
t1027,base64-encoded,some data
t1086,execute,payloads
t1021,based,tunnels
t1083,contain,x x x
t1035,utilizes,psexec
t1027,using,tiny encryption algorithm
t1122,persisting,bbsrat
t1070,deleting,windows event logs
t1082,gather,system information
t1036,shared,service
t1140,embedded,file
t1105,downloading,remote files
t1082,used,systeminfo
t1027,obfuscated,finfisher
t1203,including,cve-2017 0199 cve-2017 8759 cve-2017 11882
t1083,listing,files folders
t1003,dump,active logon session password hashes
t1025,connected,logical volumes
t1008,used,port
t1105,specified,domain
t1113,capture,victims screen
t1036,masqueraded,legitimate software update packages adobe acrobat reader intel
t1096,copy,file
t1003,used,well metasploit psexec ntdsgrab module
t1189,used,strategic web compromises
t1074,named,plaintext file
t1050,configures,elise
t1086,uses,powershell commands
t1085,establish,persistence
t1089,binding,badcall
t1027,included,xor
t1099,performed,timestomping
t1140,storing,base64
t1123,perform,voice recording
t1074,stores,machine
t1055,download,remote access tool shiftybug
t1081,locate,credentials
t1132,encodes,communications
t1140,uses,aes preshared key
t1003,including,lsa sam table credential vault dcsync / netsync dpapi
t1007,monitor,services
t1032,uses,rc4
t1082,sends,os version identifier beacons
t1026,forms,virtual point point sessions
t1205,sent,special string
t1076,control,rdp
t1056,handle,special characters
t1046,perform,well port scanning
t1032,used,this encrypt key
t1083,defined,list
t1071,receiving,emails
t1132,encodes,c2 traffic
t1048,exfiltrate,data
t1081,saved,mail
t1085,execute,dlls
t1082,used,language
t1011,used,functionality
t1112,storing,data
t1045,used,upx
t1024,used,36-character guid value
t1083,used,android backdoors capable
t1487,used,rawdisk
t1056,called,keylogging tools
t1192,download,malware
t1073,using,dll side loading
t1050,loads,malicious driver
t1064,launches,shell script
t1089,proceed,connection
t1500,embedded,source code
t1027,encrypts,strings
t1083,identify,victim
t1071,contains,ftpupload function
t1059,used,pentesting script wmiexec
t1505,uses,malicious microsoft exchange transport agent
t1140,extracts,copy main dll payload
t1047,gather,system information
t1071,uses,incoming http requests
t1057,obtained,list active processes victim
t1081,retrieves,system current
t1114,using,outlook web access
t1028,used,winrm
t1086,stored,credentials
t1105,performing,remote file transmission
t1189,distributed,karae
t1204,sent,links attachments
t1082,gathering,system information
t1519,removing,launch daemon plist file
t1053,scheduled,task
t1063,detect,several anti virus products
t1027,using,base64 encoding
t1024,encoding,data
t1205,provides,upon receipt packet
t1015,replace,binaries like sethc utilman
t1204,required,microsoft excel
t1132,encoded,c2 traffic advstoreshell
t1104,verified,server response
t1053,scheduled,tasks
t1024,using,single byte 0x12
t1082,collecting,victim machine information like os version drivers volume information
t1059,execute,custom command
t1178,generated,kerberos golden tickets
t1095,retrieving,c2 ip address port number
t1105,replace,binary
t1485,overwriting,file contents
t1102,obtain,dead drop resolver
t1083,includes,module
t1071,use,dns txt records
t1482,get,netforesttrust
t1055,inject,orchestrator
t1033,coded,c2
t1064,performing,execution
t1064,kill,security program task
t1041,using,http post requests
t1022,using,rc4 encryption
t1081,contains,modules searching passwords local remote files
t1071,uses,http ssl
t1530,ranges,ip
t1059,execute,arbitrary commands
t1125,access,webcam
t1497,checks,directory location
t1057,using,microsoft windows api
t1027,encrypts,network exfiltration
t1120,inserted,usable smart card
t1087,using,cmdlet
t1078,gain,access victim systems
t1102,generates,different malware check instructions every day
t1035,registers,proxysvc
t1060,deployed,darkcomet
t1022,used,trinity malware
t1055,created,rundll32 process
t1065,establishes,outbound connections command control
t1094,using,custom protocol
t1105,downloaded,additional scripts files
t1125,access,connected webcam
t1090,connected,c2 servers
t1025,fixed,drives
t1002,compressed,data
t1076,uses,rdp
t1486,using,rsa-2048 encryption
t1122,replacing,legitimate mmdeviceenumerator object
t1064,pull,results
t1063,installed,specific antivirus tools
t1108,remain,rat
t1120,listening,wm_devicechange window message
t1036,avoid,detection
t1036,masquerade,legitimate google chrome java dropbox adobe reader python executables
t1094,establishes,backdoors custom communications protocol
t1016,acquire,configuration information like dns servers network host
t1078,attempts,access
t1102,use,dropbox github
t1055,injecting,apt41 malware tidyelf
t1027,obfuscates,configuration data
t1050,install,kazuar
t1045,encoding,pe file
t1053,adding,microsoft boost kernel optimization
t1086,includes,powershell components
t1057,running,tasklist directory
t1027,appended,shotput
